Строка поиска	Translation
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	ფანჯარა სათაური <%1> ვერ მოიძებნა. მიმდინარე ფანჯრის: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	ხაზი <%1> არ იყო ნაპოვნი წერილის ფანჯარა შესახებ. სტატუსი ფანჯარა შეტყობინება:%2
Не получилось определить родителя у шага <%1>.	ვერ განსაზღვრავს, თუ მშობელი ნაბიჯი, <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	ვერ განსაზღვრავს პოზიცია ნაბიჯი, <%1> ჯგუფში ნაბიჯები <%2>.
Не получилось открыть форму регистра сведений <%1>.	ვერ ღია სახით დარეგისტრირდეთ ინფორმაცია, <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	ვერ იპოვეთ ქვესისტემის <%1> რეესტრში ვერსია ქვესისტემები.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	სავარაუდოდ, <%1> რიგები მაგიდა <%2>, და მიღებული <%3> რიგები.
Не получилось сохранить значение <%1> в переменную <%2>.	ვერ გადარჩენა <%1> ცვლადი <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	ვერ მოხერხდა დაკავშირება ადრე გაშვებული ტესტი კლიენტი, <%1>, პორტი <%2>.
Не получилось прочитать параметр запуска <%1>.	ვერ წავიკითხე გაშვების პარამეტრი <%1>.
ИмяРаннера	Marinera
ТипКлиентаТестирования	Tibclientdataset
СтрокаСоединения	Strokeopacity
Не получилось сохранить строку <%1> в переменную <%2>.	ვერ გადარჩენა <%1> ცვლადი <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	არასწორი პარამეტრი ღირებულება მიმართულებით როტაცია საჭე მაუსი. შესაძლებელია ღირებულებები: Up ან Down.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	ვერ emulate საჭე მაუსის მიმართულებით <%1>, საქართველოს გამეორების <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	რამოდენიმე ფაილი ექსპორტს podszewki <%1>. ფაილი: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	ვერ დააწკაპუნეთ proi დააჭირეთ სურათს, <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	ვერ გადატანა მაუსის კურსორი სურათზე <%1>.
Не существует клиента тестирования <%1>.	არ არსებობს ტესტი კლიენტი, <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	ველით, რომ პროცესი ID <%1> დასრულდება <%2> წამში.
Значение переменной <%1> изменено на <%2>.	ღირებულება ცვლადი <%1> შეიცვალა <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	ღირებულება გლობალური ცვლადი <%1> შეიცვალა <%2>.
Переменная <%1> удалена.	ცვლადი <%1> არის აღებული.
Глобальная переменная <%1> удалена.	გლობალური ცვლადი <%1> არის აღებული.
Контекст	კონტექსტი
Контекст глобальный	კონტექსტში გლობალური
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	ფანჯარა სათაური <%1> ვერ მოიძებნა. დროის ძებნის ფანჯარა: <%2>.
Не удалось получить токен.	ვერ ნიშნად.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	ვერ ნიშნად. შედეგი კოდი: <%1>. პასუხი: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	ვერ მიიღოს მონაცემები. შედეგი კოდი: <%1>. პასუხი: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	ვერ მაგიდა <%1> გააკეთოს არჩევანი სია არჩევანი <%2> ხაზი <%3>. ხმების მცდელობა <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	ვერ გააკეთოს არჩევანი არჩევანი სია <%1> ხაზი <%2>. ხმების მცდელობა <%3>.
Не выполнены дополнительные процедуры обработки данных.	არ ხორციელდება დამატებითი პროცედურების მონაცემთა დამუშავება.
Обнаружено окно обновления конфигурации.	აღმოაჩინეს ფანჯარა კონფიგურაციის განახლება.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	აღმოაჩინეს ფანჯარა გაგზავნა ვერ მოხერხდა განახლება კონფიგურაცია.
Видео создано автоматически.	ვიდეო შექმნილი ავტომატურად.
Количество сценариев	რაოდენობის სცენარი
Количество шагов	რიგი ნაბიჯები
Версия Vanessa-Automation	ვერსია Vanessa-ავტომატიზაციის
Версия скрипта сборки видео	ვერსია build script ვიდეო
ЗаголовокАктивногоОкна	Segelbooten
ИмяАктивнойФормы	უმოქმედობის
В таблице должно быть боле 1 строки, а получили <%1> строк.	მაგიდა უნდა იყოს მსახურობდა 1 line, და მიიღო, <%1> ხაზები.
Выполнить сценарии	აწარმოებს სკრიპტები
Загружены глобальные переменные.	დატვირთული გლობალური ცვლადები.
Не найден каталог: %1	არ არის ნაპოვნი directory: %1
Выполнить	შეასრულოს
Выполняется...	გადის...
Останавливается...	გაჩერება...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	აღმოაჩინეს სატრანსფერო ფანჯარა ახალი ვერსია 1C:საწარმო პლატფორმა.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	მაგიდის <%1> ვერ გააქტიურება სფეროში <%2> რედაქტირება.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	სავარაუდოდ, <%1> წამი, რომელიც იხსნება ფანჯარა სათაური გარდა, <%2>.
Выберите файл настроек Vanessa Automation.	აირჩიეთ პარამეტრები ფაილის Vanessa ავტომატიზაცია.
Версия загружаемых настроек не соответсвует версии обработки.	ვერსია downloadable პარამეტრები არ შეესაბამება ვერსია დამუშავება.
Информация: Параметр %1 не загружен.	პარამეტრი: %1 არ არის დატვირთული.
Не получилось прочитать значение из строки запуска: %1.	ვერ წავიკითხე ღირებულება line დაწყება: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	როდესაც კითხვა გარემოს ცვლადები ოპერაციული სისტემა გამონაკლისი მოხდა: %1
Не найден путь к файлу JSON. Параметр: VAParams.	არ არის ნაპოვნი გზა JSON ფაილი. პარამეტრი: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	შეცდომა კითხულობს JSON სტრუქტურა. გაფართოებული კითხულობს.
Ошибка чтения структуры JSON.	შეცდომა კითხულობს JSON სტრუქტურა.
В параметрах JSON не найден каталог Фич.	პარამეტრები JSON არ არის ნაპოვნი დირექტორია თვისებები.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	გამოყენებით მოძველებული პარამეტრი "КаталогOutputСкриншоты". ახალი პარამეტრი - "Cataloglistview".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	გამოყენებით მოძველებული პარამეტრი "КаталогOutputИнструкцияHTML". ახალი ვარიანტი - "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	გამოყენებით მოძველებული პარამეტრი "КаталогOutputИнструкцияMarkdown". ახალი ვარიანტი - "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	გამოყენებით მოძველებული პარამეტრი "КаталогOutputИнструкцияВидео". ახალი ვარიანტი - "Cataloguecontroller".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	გამოყენებით მოძველებული პარამეტრი "КаталогOutputjUnit". ახალი ვარიანტი - "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	პერსპექტივაში პარამეტრები JSON არ არის განსაზღვრული, დირექტორია ანგარიში jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	გამოყენებით მოძველებული პარამეტრი "КаталогOutputCucumberJson". ახალი ვარიანტი - "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	პერსპექტივაში პარამეტრები JSON არ არის განსაზღვრული ანგარიში CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	გამოყენებით მოძველებული პარამეტრი "КаталогOutputAllure". ახალი ვარიანტი - "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	გამოყენებით მოძველებული პარამეტრი "КаталогOutputAllureБазовый". ახალი ვარიანტი - "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	სახით გავიდა სია არ არის ნაპოვნი.
ИмяФичи	Kafici
ИмяСценария	Kasanaru
НомерСтрокиДерева	Nemestrinidae
НомерСтрокиФичи	Namestrategy
ПолнйПутьКФиче	Polypacific
Сценарий не определён.	სცენარი არ არის განსაზღვრული.
Шаг не определён.	ნაბიჯი არ არის განსაზღვრული.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	ვერ მიიღოს მონაცემები. შედეგი კოდი: <%1>. პასუხი: <%2>.
ДеталиОшибки	Dealiasing
Команда по созданию картинки из текста не выполнена: %1	ბრძანება შექმნათ სურათები ტექსტი მოხერხდა: %1
Не получилось получить командный интерфейс клиента тестирования.	ვერ მიიღოს ბრძანება კლიენტი ინტერფეისი ტესტირება.
Окно предупреждения не найдено.	Alert ფანჯარა არ არის ნაპოვნი.
Не получилось выполнить помещение файла <%1>.	შეიძლება არ შესრულდეს ფაილის <%1>.
Не найдено подключение SikuliX сервера.	არ არის ნაპოვნი კავშირი SikuliX სერვერზე.
Подключение SikuliX сервера сброшено.	კავშირი SikuliX სერვერის გადატვირთვის.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	არ არის მითითებული პარამეტრი ღირებულება Vanessa-ავტომატიზაციის <Catalogchangelistener>.
Не получилось создать картинку по тексту <%1>.	ვერ შექმნა სურათი ტექსტი <%1>.
Не найден профиль поиска картинки с текстом <%1>.	არ მოიძებნა საძიებო პროფილის სურათები, ტექსტი <%1>.
Команда не выполнена: %1	ბრძანება ვერ მოხერხდა: %1
Не получилось вычислить выражение: %1. Описание ошибки: %2	ვერ მოსაგვარებლად გამოხატვის: %1. აღწერა შეცდომა: %2
Не указано имя файла.	არ არის მითითებული ფაილის სახელი.
Каталог <%1> не существует.	დირექტორია <%1> არ არსებობს.
Не указано расширение файла.	არ არის მითითებული ფაილის გაფართოება.
Не получилось закрыть активное окно <%1>. %2	ვერ close აქტიური ფანჯარა, <%1>. %2
Закрытие окна <%1>.	იხურება ფანჯარა, <%1>.
