Строка поиска	Translation
Неивестный ТипПараметра в ПолучитьАсинхроноСостоянияОбъектовФайловойСистемы: %1	Unknown ParameterType in GetAsynchronousFileSystemObjectsStatus %1
Неизвестная версия поставки Vanessa-Automation: %1	Unknown version of Vanessa-Automation: %1
Неизвестная ошибка в ПолучитьРезультатПрохожденияТестовСценария.	Unknown error in GetScriptsResult
НеизвестнаяОшибка	UnknownError
Неизвестный идентификатор плагина: <%1>	Unknown plugin identifier: <%1>
Неизвестный КорневойТипКонфигурации <%1>	Unknown KernelConfigurationType <%1>
Неизвестный КорневойТипКонфигурации <%1> КорневойТипКонфигурации()	Unknown KernelConfigurationType <%1> KernelConfigurationType ()
Неизвестный менеджер регистра %1.%2 . Переменная %3	Unknown register manager %1.%2 . Variable %3
Неизвестный тип вывода данных по изменению формы.	Unknown data output type of form changing.
Неизвестный Тип: %1 в ПолучитьЗначениеДляПередачиВМетод	Unknown Type: %1 in GetValueToPassToMethod
Нельзя изменять текущее поле у зарезервированного подключения <Этот клиент>.	Cannot change current field of reserved connection <This client>.
Нельзя получить состав колонок для пустой таблицы.	Unable to get column composition for empty table.
Необрабатываемый корневой тип <%1>	Unprocessable root type <%1>
Необходимо установить программное обеспечение. Подробности тут: %1	The software must be installed. Details are here: %1
НеСовпадаютЗначенияВЯчейкеТаблицы	TableCellValuesDontMatch
Нет подключенных TestClient.	Connected TestClients are not found.
Обнаружено несколько полей с заголовком <%1>	Multiple fields with <%1> header are found
Обычная фича №%1 из %2. РаннерID=%3. %4	Usual feature No. %1 of %2. RunnerID=%3. %4
Одна или несколько строк эталонной таблицы не найдена в таблице формы%1	One or more standard table lines are not found in the %1 table on the form
Однопоточная фича №%1 из %2. РаннерID=%3. %4	Single-threaded feature No. %1 of %2. RunnerID=%3. %4
Ожидали <%1> элементов справочника <%2>, а нашли <%3> элементов.	Expected <%1> of <%2> catalog items, and actual count is <%3> items.
Ожидали в течение <%1> секунд доступности поля <%2>. Но такой элемент на форме не найден.	Expected field <%2> availability for <%1> seconds. This attribute is not found on the form.
Ожидали в течение <%1> секунд доступности поля <%2>. ТекущаяДоступность=%3	Expected field <%2> availability for <%1> seconds. CurrentAvailability=%3
Ожидали в течение <%1> секунд появления поля <%2>. Но такой элемент на форме не найден.	Expected field <%2> appearance for <%1> seconds. This attribute is not found on the form.
Ожидали в течение <%1> секунд появления поля <%2>. ТекущаяВидимость=%3	Expected field <%2> appearance for <%1> seconds. CurrentVisibility=%3
Ожидали в течение <%1> секунд у поля <%2> значения <%3>. Текущее значение <%4>	Expected field <%2> value of <%3> for <%1> seconds. Current value is <%4>
Ожидали в течение <%1> секунд у таблицы <%2> количество строк %3 %4. Текущее количество строк <%5>	Expected for <%1> seconds <%2> table lines number of %3 %4. Current number of lines is <%5>
Ожидали в течение <%1> секунд, что закроется окно с заголовком <%2>	Expected window with <%2> header closing for <%1> seconds
Ожидали в течение <%1> секунд, что откроется окно с заголовком <%2>	Expected window with <%2> header opening for <%1> seconds
Ожидали в течение <%1> секунд, что поле <%2> будет заполненным.	Expected <%2> field filling for <%1> seconds.
Ожидали заполненность ссылки, а получили пустую ссылку.%1	Expected filled reference, and actual is blank. %1
Ожидали идентичность файлов, а получили, что они различны.%1	Expected identity files, and actual files are distinguishing. %1
Ожидали получить только одну строку таблицы.	Expect to get single table line.
Ожидали статус <%1>, а получили <%2>	Expected status is <%1>, and actual is <%2>
Ожидали существование объекта в ИБ, а получили объект не найден <%1> .%2	Expect the existence of the object in infobase, and received an object not found <%1>. %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения <%4>. Текущее значение <%5>.	Expected <%4> value of fields <%3> in <%1> table in <%2> seconds. Current value is <%5>.
Ожидали, что %1 %2 выбросит исключение %3 %4	Expected that %1% 2 raises the exception %3% 4
Ожидали, что активным окном будет <%1>, а нашли <%2>. Таймаут поиска окна: %3	Expected active window <%1>, but found <%2>. Window search timeout: %3
Ожидали, что в сообщениях пользователю будет подстрока <%1>	Expected <%1> substring in user messages
Ожидали, что вторым параметром будет передан массив параметров для метода <%1>, а получили другой объект с типом <%2>	Expected second parameter is parameter array for <%1> method, and actual is another object with the type of <%2>
Ожидали, что вторым параметром будет передана структура параметров для метода <СоздатьДанныеПоТабличномуДокументу>, а получили другой объект с типом <%1>	Expected second parameter is parameter structure for <CreateDataBySpreadsheetDocument> method, and actual is another object with the type of <%1>
Ожидали, что количество строк таблицы <%1> будет равно переменной <%2>. Значение переменной <%3>. Количество строк <%4>	Expected <%1> table lines number is equal to variable <%2>. <%3> variable value. The number of lines is <%4>
Ожидали, что окно сообщений пользователю будет пустое. В нём %1 сообщений.	Expected that user message box is empty, but it has %1 messages.
Ожидали, что переменная <%1> будет равна <%2>. Текущее значение <%3>	Expected <%1> variable is equal to <%2>. Current value is <%3>
Ожидали, что поле <%1> будет равно переменной <%2>. Значение переменной <%3>. ЗначениеПоля <%4>	Expected <%1> field is equal to variable <%2>. <%3> variable value. FieldValue <%4>
Ожидали, что поле с заголовком <%1> будет заполнено, но оно пустое.	Expect field with <%1> header is filled, and it is empty.
Ожидали, что проверяемое значение (%1) %2 %3 %4	Expected the checked value (%1) %2 %3 %4
Ожидали, что третьим параметром будет передан массив параметров для метода <%1>, а получили другой объект с типом <%2>	Expected third parameter is parameter array for <%1> method, and actual is another object with the type of <%2>
Ожидали, что у группы <%1> текущей страницей будет <%2>, а оказалась <%3>	Expect <%2> tab of <%1> group is active, and actual is <%3>
Ожидали, что у табличного документа <%1> в ячейке с адресом <%2> будет значение <%3>, а получили <%4>	Expected value of <%2> cell in <%1> Spreadsheet Document is <%3>, and actual value is <%4>
Ожидали, что у табличного документа <%1> в ячейке с адресом <%2> будет значение <%3>, а получили <%4>	Expected value of <%2> cell in <%1> Spreadsheet Document is <%3>, and actual value is <%4>
Ожидали, что у табличного документа <%1> в ячейке с адресом <%2> будет значение <%3>, а получили <%4>	Expected value of <%2> cell in <%1> Spreadsheet Document is <%3>, and actual value is <%4>
Ожидали, что ячейка <%1> будет заполнена.	Expected <%1> cell is filled.
Ожидали, чтов таблице <%1> поле <%2> будет равно переменной <%3>. Значение переменной <%4>. ЗначениеПоля <%5>	Expect value of <%2> filed in <%1> table is equal to variable <%3>. <%4> variable value. FieldValue <%5>
Окно с заголовком <%1> не найдено.	Window with <%1> header is not found.
Описание ошибки: %1	Error description: %1
Остановка на брейкпоинте.	Breakpoint stop.
Ошибка в %1. %2	Error in %1. %2
Ошибка в ДобавитьStepDefinitionВТекстМодуля.	Error in AddStepDefinitionToModuleText.
Ошибка в ПолучитьУжеСуществующиеСнипетыИзОбработок(). Файл/каталог %1 не существует.	Error in GetExistingSnippetsFromDataProcessors(). File/directory %1 does not exist.
Ошибка в файле %1, снипет %2 уже был в %3	Error in file %1, snippet %2 already was in %3
Ошибка перегенерации EPF. Файл %1 не найден.	Error EPF regeneration. File <%1> is not found.
Ошибка при выгрузке набора записей регистра: %1	Error on register recordset uploading: %1
Ошибка при выгрузке объекта: %1. Тип: %2	Error on object uploading: %1. Type: %2
Ошибка при закрытии всех окон Testclient.	All Testclient windows closing error.
Ошибка при поиске значений в макете %1:	Search values in %1 template error:
Ошибка при получении активной формы.	Active form retrieving error.
Ошибка при получении списка процессов 1С.	1C process list retrieving error.
Ошибка при получении текста фичи:	Feature text retrieving error:
Ошибка при построении дерева из файла <%1>%2%3	Building tree from <%1> file error %2 %3
Ошибка при создании данных из макета. Неуникальное имя переменной: [%1]	Creating data from the template error. Non-unique variable name: [%1]
Ошибка проверки значения таблицы <%1>. %2	<%1> table value checking error. %2
Ошибка создания временного файла в подкаталоге %1.	Temporary file creating error in the subdirectory %1.
Ошибка создания скриншота:%1 команда:%2	Screenshot creating error: %1 command %2
Ошибка создания файла %1.	Error on creating file %1.
Ошибка чтения JSON. Неизвестный символ %1	JSON reading error. Unknown character %1
Ошибка чтения структуры JSON пропускаем чтение	JSON reading error skip reading
Ошибка чтения структуры JSON.	JSON structure reading error.
Ошибка. В фиче %1 было найдено несколько сценариев с именем %2	Error. %1feature contains multiple scripts named %2
Ошибка. Найдено более 1 значения в кэше МетаданныеИмя [%1] по указанным параметрам поиска %2	Error. Found more than 1 value in cache MetadataName [%1] by specified search options %2
ОшибкаПроверки	CheckError
Параметр <Запускаемая обработка> указывает на несуществующий файл.	<Launch data processor> parameter points to a nonexistent file.
Параметр <Имя подключения> является обязательным.	<Connection name> parameter is mandatory.
Параметр <Логин> не задан	<Username> parameter is not specified
Параметр %1 не найден в таблице параметров.	Parameter %1 is not found in parameters table.
Первый параметр (%1) меньше второго (%2) а хотели, чтобы был больше или равен.%3	First parameter (%1) is less than second (%2), and expected it is greater or equal.%3
Первый параметр (%1) меньше или равен второму (%2) а хотели, чтобы был больше.%3	First parameter (%1) is less or equal to second (%2), and expected it is greater.%3
Передан пустой путь в процедуру <СоздатьКаталогЕслиЕгоНет>.	Empty path has been passed to <CreateDirectoryIfMissing> procedure.
Переданная дата (%1) не равна дате (%2) с точностью до 2-х секунд, а хотели, чтобы они равнялись. %3	Passed date (%1) is not equal to date (%2) with an accuracy of 2 seconds, and expected them to be equal. %3
Переданный параметр (%1) не входит в период %2, а хотели, чтобы являлся. %3	Passed parameter (%1) does not belong to the range (%2) with an accuracy of 2 seconds, and expected to belong. %3
Переданный параметр (%1) не является Истиной, а хотели, чтобы являлся. %2	Passed parameter (%1) is not True, and and expected to be. %2
Переданный параметр (%1) не является Ложью, а хотели, чтобы являлся. %2	Passed parameter (%1) is not False, and and expected to be. %2
Передвижение курсора мышки - OK	Mouse cursor moving - OK
ПередВыполнениемШага: %1	BeforeStepExecution: %1
Переключатель с заголовком <%1> не найден.	Radiobutton with <%1> header is not found.
Переключатель с именем <%1> не найден.	Radiobutton named <%1> is not found.
Переменная <%1> не найдена.	Variable <%1> is not found.
Переменная <%1> ранее не была сохранена	Variable <%1> has not been saved previously
Пересоздан %1	Recreated %1
Пересоздаю %1	Recreating %1
ПланВидовРасчета.%1 не удалось найти предопределенный элемент/группу [%2].%3	ChartOfCalculationTypes.%1 predefined item/group is not found[%2].%3
ПланВидовРасчета.%1 не удалось создать новую группу.%2	ChartOfCalculationTypes.%1 failed to create new group.%2
ПланВидовРасчета.%1 не удалось создать новый элемент.%2	ChartOfCalculationTypes.%1 failed to create new item.%2
ПланВидовХарактеристик.%1 не удалось найти предопределенный элемент/группу [%2].%3	ChartOfCharacteristicTypes.%1 predefined item/group is not found[%2].%3
ПланВидовХарактеристик.%1 не удалось создать новую группу.%2	ChartOfCharacteristicTypes.%1 failed to create new group.%2
ПланВидовХарактеристик.%1 не удалось создать новый элемент.%2	ChartOfCharacteristicTypes.%1 failed to create new item.%2
ПланОбмена.%1 не удалось получить узел этой ИБ.%2	ExchangePlan.%1 getting this IB node failed.%2
ПланОбмена.%1 не удалось создать новый узел.%2	ExchangePlan.%1 failed to create new node.%2
ПланСчетов.%1 не удалось найти предопределенный элемент/группу [%2].%3	ExchangePlan.%1 predefined item/group is not found[%2].%3
ПланСчетов.%1 не удалось создать новую группу.%2	ExchangePlan.%1 failed to create new group.%2
ПланСчетов.%1 не удалось создать новый элемент.%2	ChartOfAccounts.%1 failed to create new item.%2
Подключение с именем <%1> перезаполнено в таблице подключений	Connection named <%1> has been refilled in the connection table
Подключили для отладки форма %1	Connected to debug form %1
Подключились к сеансу TESTCLIENT.	Connected to TESTCLIENT session.
Подсвет рамки - OK	Frame highlight - OK
Поле <%1> в данный момент невидимо пользователю.	Field <%1> is invisible at the moment.
Поле <%1> существует, а ожидали, что его нет.	Field <%1> exists, and expected absence.
Поле с заголовком <%1> не найдено.	Field with <%1> header is not found.
Поле с именем <%1> не найдено.	Field named <%1> is not found.
Получить изменения формы	Get form changes
Получить состояние всей формы	Get entire form condition
ПолучитьИдентификаторПредставленияПоСсылке() : Неизвестный КорневойТипКонфигурации <%1>	GetPresentationIdentifierByReference(): Unknown KernelConfigurationType <%1>
ПолучитьСостояниеФормыTestClient:%1	GetFormConditionTestClient:%1
ПолучитьТаблицуЗначенийИзТабличногоДокумента: Требуется тип ТабличныйДокумент или ПолеТабличногоДокумента	GetValueTableFromSpreadsheetDocument: Required type SpreadsheetDocument or  SpreadsheetDocumentField
ПолучитьУжеСуществующиеСнипетыИзОбработок:%1	GetExisitingSnippetsFromDataProcessors:%1
Пометка для шаг установлена.	The step has been marked.
Пометка снята.	The mark is removed.
порт <%1>	port <%1>
Порт %1 занят или находится вне указанного диапазона, порт подключения изменен на %2	Port %1 is occupied or out of the specified range, connection port is changed to %2
Построение дерева.	Tree building.
Превышение таймаутуа ожидания завершения фонового задания.	Background job timeout is exceeded.
Предупреждение с текстом %1 не найдено.	Warning message %1 is not found.
Предыдущая ошибка: %1. ТаймаутОжидания=%2	Previous error: %1. Timeout=%2
При подключении TestClient возникло сообщение:	Message on TestClient connection:
ПроверитьРавенствоТаблиц: Второй параметр-таблица таблицей не является	CheckTablesEquity: The second table parameter is not a table
ПроверитьРавенствоТаблиц: Первый параметр-таблица таблицей не является	CheckTablesEquity: The first table parameter is not a table
ПроверитьРавенствоТабличныхДокументовТолькоПоЗначениям: Второй параметр-таблица не является табличным документом	CheckSpreadsheetDocumentEquityByValuesOnly: Second table parameter is not SpreadsheetDocument
ПроверитьРавенствоТабличныхДокументовТолькоПоЗначениям: Первый параметр-таблица не является табличным документом	CheckSpreadsheetDocumentEquityByValuesOnly: First table parameter is not SpreadsheetDocument
ПроверитьТип: Тип значения параметра ТипИлиИмяТипа должен быть <Тип> или <Строка>, а получили <%1>%2	CheckType: TypeOrTypeName parameter value type must be <Type> or <String>, and got <%1>%2
Проверка загрузки объектов в ИБ из макета данных выполнена успешно.	Objects uploading from data template to infobase has been checked successfully.
Проверьте работу команды <%1>	Check command action <%1>
Профиль с именем <%1> не найден.	Profile named <%1> is not found.
ПрочитатьПеременныеСреды:%1	ReadEnvironmentVariables:%1
Пустой адрес снипета у шага: %1	Empty snippet address of the step: %1
ПутьКФиче=Неопределено	PathToFeature=Undefined
Работа с ключами для %1 пока не поддерживается	Work with key for %1 is not yet supported
Работаю по сценарию	Working by the script
Работаю по фиче: %1	Working by the feature: %1
равно	equal
РазличаютсяКолонки	ColumnsDistinguish
Различия в таблицах:	Tables differences:
РазноеКоличествоСтрок	DifferentLineCount
Раннер <%1> не подключен.	Runner <%1> not connected.
РежимСовместимостиTestManager	TestManagerCompatibilityMode
Реквизит <%1> не найден.	Attribute <%1> is not found.
с длиной	length
Сеанс должен быть запущен с ключом TESTMANAGER.	The session must be launched with TESTMANAGER key.
Снипет <%1> встречается %2 раз.	Snippet <%1> is found %2 times.
содержащее текст <%1>, а был текст <%2>	containing <%1> text, and the text was <%2>
содержит	contains
Создан %1	Created %1
Создан файл: %1	File is created: %1
Создание epf по фичам закончено.	epf creation by the features is finished.
Создать тестовый mp3 - OK	Create test mp3 - OK
Создаю %1	Creating %1
Справочник.%1 не удалось найти предопределенный элемент/группу [%2].%3	Catalog.%1 predefined item/group is not found[%2].%3
Справочник.%1 не удалось создать новую группу.%2	Catalog.%1 failed to create new group.%2
Справочник.%1 не удалось создать новый элемент.%2	Catalog.%1 failed to create new item.%2
Справочник.%1.%2 - получен пустой элемент.	Catalog.%1.%2 - got empty reference.
Сравниваемые значения (%1; %2) не равны, а хотели, чтобы были равны.%3	Compared values (%1; %2) are not equal to each other, and expected to be equal.%3
Сравниваемые значения (%1; %2) равны, а хотели, чтобы были не равны.%3	Compared values (%1; %2) are equal to each other, and expected them to distinguish.%3
Странный параметр в логе инструкции HTML: %1	Weird parameter in HTML instruction log: %1
Странный параметр в логе инструкции Markdown: %1	Weird parameter in Markdown instruction log: %1
Строка <%1> из файла <%2> не найдена в файле <%3>	String <%1> from <%2> file is not found in <%3> file
Строка <%1> найдена в окне сообщений пользователю.	The line <%1> found in the user messages.
Строка <%1> найдена в последнем сообщении пользователю. Найдено: %2	String <%1> is found in recent user message. Found: %2
Строка <%1> не найдена в окне сообщений пользователю.	String <%1> is not found in user messages window.
Строка <%1> не найдена в последнем сообщении пользователю. Найдено: %2	String <%1> is not found in recent user message. Found: %2
Строка %1 не найдена в реквизите %2	String %1 is not found in %2 attribute
Строка №%1 не найдена в табличном документе на форме	Line No.%1 is not found in Spreadsheet document on the form
Строка №%1, обнаружен символ <|>, хотя не было ключевого слова <Примеры>.	Line No. %1, <|> characted is found, although there were not key words <Examples>.
Строка №%1, ожидалось (%2), а найдено (%3) ПредыдущееКлючевоеСлово=%4	Line No.%1, expected (%2), and actual is (%3) PreviousKeyWord=%4
Строка должна быть описана таблицей с двумя строками.	The line must be described by a table with two lines.
Строка с фича-файлом не найдена.	Feature file string is not found.
СтрокаЗапуска=%1	LaunchString = %1
существует	exists
Сценарий <%1> не загружен.	<%1> script is not loaded.
Сценарий: %1	Script: %1
Таблица <%1> не соответствует эталону. Ожидали <%2> строк, а в ней <%3> строк.	Table <%1> does not match the standard. Expected <%2> lines, and it contains <%3> lines.
Таблица <%1> не стала равной за <%2> секунд. %3	Table <%1> is not equal in <%2> seconds. %3
Таблица <%1>. Строка №<%2>. Колонка <%3>. Ожидали <%4>, а получили <%5>	Table <%1>. Line No.<%2>. Column <%3>. Expected <%4>, got <%5>
Таблица формы с именем <%1> не найдена.	Form table named <%1> is not found.
ТаблицаОжиданий.КоличествоСтрок()=%1, ТаблицаРезультатов.Количество()=%2	TableOfExpectations.LineCount()=%1, TableOfResults.LineCount()=%2
Таблицы должны совпадать, а они различны.%1	The tables should match and they are distinguish %1
ТаблицыСовпадают	TablesMatch
Табличный документ <%1> оказался неравен <%2>.%3	Spreadsheet document <%1> is not equal to <%2>.%3
Табличный документ не содержит нужные строки <%1>	Spreadsheet document does not contain required lines <%1>
Табличный документ содержит ненужные строки <%1>	Spreadsheet document does contains unrequired lines <%1>
ТестируемаяФорма <%1> не открылась, а должна была открыться	Tested Form <%1> has not opened and expected to open
ТестПропущен	TestSkipped
Технические данные	Technical data
тип	type
Типом значения <%1> является <%2>, а ожидался тип <%3>.%4	Value type of <%1> is <%2>, and expected type is <%3>.%4
Требуется документ, бизнес-процесс или задача. Неизвестный менеджер %1.%2 . Переменная %3	The required is document, business process or task. Unknown manager %1.%2 . Variable %3
ТЧ %1 не соответствует эталону. Ожидали %2 строк, а в ней %3 строк.	Tabular section <%1> does not match the standard. Expected %2 lines, and it contains %3 lines.
ТЧ с именем <%1> не найдена.	The tabular section named <%1> is not found.
У окна <%1> не найдено ни одного элемента с типом <ТестируемоеПолеФормы>.	Window <%1> does not contain attributes of <TestedFormField> type
У поля <%1> ожидали заголовок <%2>, а получили <%3>	Expected header of <%1> field is <%2>, and actual is <%3>
У поля <%1> ожидали отображаемый текст <%2>, а получили <%3>	Expected text of <%1> field is <%2>, and actual is <%3>
У поля <%1> ожидали текст подсказки <%2>, а получили <%3>	Expected tooltip of <%1> field is <%2>, and actual is <%3>
У текущего окна найдено %1 форм.	Current window contains %1 forms.
У элемента формы <%1> текущий текст редактирования <%2>, а ожидали <%3>	Expected edit text of <%1> field is <%2>, and actual is <%3>
Удаляю элемент %1	Removing %1 item
Удаляю элемент справочника <%1> : <%2>	Removing <%1> catalog item: <%2>
Уже открытый TestClient подключен на %1 порту.	Launched TestClient is connected to %1 port.
Указан неверный диапазон портов: <%1>	Invalid port range: <%1>
Указанное Имя колонки замещения [%1] не существует в макете.	The specified Substitution column Name [%1] does not exist in the template.
Установлен флаг "Остановка при возникновении ошибки". Выполнение следующих сценариев отменено.	"Stop on error" checkmark is on. The following script have been canceled.
Установлен флаг <Остановка при возникновении ошибки>. Выполнение следующих сценариев отменено.	<Stop on error> checkmark is on. The following script have been canceled.
Утверждение "ИмеетДлину" не умеет работать с типом <%1>.%2	Statement "HasLength" does not work with <%1> type.%2
Утверждение "ПроверитьВхождениеВКоллекцию" не умеет работать с типом коллекции <%1>.%2	Statement "CheckEntryInCollection" does not work with <%1> collection type.%2
Утверждение "Содержит" не умеет работать с типом <%1>.%2	Statement "Contains" does not work with <%1> type.<%2>
Утверждение <ИмеетДлину> не умеет работать с типом <%1>.%2	Statement <HasLength> does not work with <%1> type.%2
Утверждение <ПроверитьВхождениеВКоллекцию> не умеет работать с типом коллекции <%1>.%2	Statement <Contains> does not work with <%1> type.%2
Утверждение <Содержит> не умеет работать с типом <%1>.%2	Statement <Contains> does not work with <%1> type.%2
Утверждение ПроверитьРавенствоФайлов можно использовать только в толстом клиенте.	Statement CheckFilesEquity is available thick client only.
Файл <%1> не найден.	File <%1> is not found.
Файл <%1> не существует.	File <%1> does not exist.
Файл <vbFeatureReader.epf> не найден в каталоге инструментов <%1>	File <vbFeatureReader.epf> is not found in the tools directory <%1>
Файл %1: <%2>	File %1: <%2>
Файл EPF не создан.	The EPF file is not created.
Файл EPF не создан. Не смог создать каталог временной базы.	The EPF file is not created. Failed to create temporary database directory.
Файл отчета Allure-report (%1) записан.	Report file of Allure-report (%1) is recorded.
Файл отчета CucumberJson-report (%1) записан.	Report file of CucumberJson-report (%1) is recorded.
Файл отчета jUnit-report (%1) записан.	Report file of jUnit-report (%1) is recorded.
Фича <%1> содержит тег @Tree. Найдены строки, которые содержат символы пробелов и символы табуляции в начале строки. Дерево не может быть корректно построено.	Feature <%1> contains the @Tree tag. Strings containing space and tab characters at the beginning are found. The tree cannot be built correctly.
Фича <%1> содержит тег @Tree. Часть строк содержит в начале строки символы пробелов <%2>, часть строк содержит символы табуляции <%3>. Дерево не может быть корректно построено.	Feature <%1> contains the @Tree tag. Some strings contain spaces <%2> in the beginning, and some contain tabs <%3>. The tree cannot be built correctly.
Фича: %1	Feature: %1
Фичи загружены	Features loaded
Флаг <Сохранять контексты перед выполнением шагов> установлен в <Истина>.	<Save contexts before steps execution> is set to <True>.
Флаг с заголовком <%1> не найден.	Field with <%1> header is not found.
Флаг с именем <%1> не найден.	File named <%1> is not found.
Форма <%1> не найдена.	Form <%1> is not found.
Форма окна с заголовком %1 не найдена.	Window form with <%1> header is not found.
Форма с заголовком <%1> не найдена.	Form with <%1> header is not found.
Форма с заголовком %1 не найдена.	Form with %1 header is not found.
Хост сеанс надо запустить с ключом /TESTMANAGER.	Host session must be started with /TESTMANAGER key.
Хотели, чтобы алгоритм <%1> выполнился, а он упал с ошибкой <%2>. %3	Expected algorithm <%1> execution, and it failed with error <%2>. %3
Хотели, чтобы алгоритм <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Expected algorithm <%1> fail with error <%2>, and it failed with error <%3>. %4
Хотели, чтобы алгоритм <%1> упал, а он выполнился%2	Expected algorithm <%1> fail, and it has been executed%2
Хотели, чтобы код <%1> выполнился, а он упал с ошибкой <%2>. %3	Expected code <%1> execution, and it failed with error <%2>. %3
Хотели, чтобы код <%1> упал с сообщением об ошибке <%2>, а он упал с сообщением <%3>.%4	Expected code <%1> fail with error <%2>, and it failed with error <%3>. %4
Хотели, чтобы код <%1> упал, а он выполнился%2	Expected code <%1> fail, and it has been executed%2
Шаг	Step
Шаг (%1) не выполнен.	Step (%1) has not been executed.
Шаг (%1) не выполнен. Строка дерева №%2	Step (%1) has not been executed. The line of the tree #%2
Шаг (%1) не реализован.	Step (%1) has not been implemented.
Шаг <%1> должен был вызвать исключение, а он выполнился корректно.	Step <%1> was expected to cause an exception, and it was executed correctly.
Шаг выполнен с ошибкой: %1	Step has been executed with the error: %1
Шаг принимает на вход только таблицу Gherkin, в которой две строки. А было передано %1 строк.	The step accepts only Gherkin table containing two lines. And %1 lines were passed.
Шаг сценария не реализован.	Script step has not been implemented.
Элемент с заголовком <%1> виден на текущей форме	The attribute with <%1> header is visible on the current form
Элемент с заголовком <%1> доступен на форме	The attribute with <%1> header is available on the form
Элемент с заголовком <%1> доступен не только для просмотра	The attribute with <%1> header is not read-only
Элемент с заголовком <%1> доступен только для просмотра	The attribute with <%1> header is read-only
Элемент с заголовком <%1> не виден на текущей форме	The attribute with <%1> header is not visible on the current form
Элемент с заголовком <%1> не доступен на форме	The attribute with <%1> header is not available on the form
Элемент с именем <%1> виден на текущей форме	The attribute named <%1> is visible on the current form
Элемент с именем <%1> доступен на форме	The attribute named <%1> is available on the form
Элемент с именем <%1> доступен не только для просмотра	The attribute named <%1> is not read-only
Элемент с именем <%1> доступен только для просмотра	The attribute named <%1> is read-only
Элемент с именем <%1> не виден на текущей форме	The attribute named <%1> is not visible on the current form
Элемент с именем <%1> не доступен на форме	The attribute named <%1> header is not available on the form
Элемент формы <%1> не найден.	<%1> form attribute is not found.
Элемент формы с именем <%1> не найден.	Form attribute named <%1> is not found.
Элемента формы с заголовком <%1> не найдено.	Form attribute with <%1> header is not found.
Элемента формы с именем <%1> не найдено.	Form attribute named <%1> is not found.
Это возможно только для шага.	Is only available for the step.
является NULL	is NULL
является заполненным	is Filled
является истиной	is TRUE
является ложью	is FALSE
является неопределено	is Undefined
Не найден SikuliX скрипт <%1>.	Not found SikuliX script <%1>.
Не удалось выполнить SukuliX скрипт <%1>.	Failed SukuliX script <%1>.
Ожидали, что в таблице <%1> текуще поле будет заполнено.	Current field in <%1> table is expected to be filled.
Ожидали, что в таблице <%1> текуще поле будет не заполнено.	Current field in <%1> table is expected to be blank.
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	Expected current field filling in <%1> table for <%2> seconds.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	Table <%1>. Line No.<%2>. Column <%3>. Failed to get value from the standard reference.
Не получилось получить представление открытого списка выбора <%1>.	Failed to get opened choice list <%1> presentation.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	The choice list <%1> is expected to contain %2 values, and %3 values were received.
Ожидалось получить %1, а было получено %2.	Expected %1, and received %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	Opened choice list <%1> is not equal to the standard reference. Differences: %2
Ожидалось, что открытый список содержит значение %1.	Opened list is expected to contain the value %1.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	Opened choice list <%1> does not contain expected values: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	Opened choice list <%1> contains unexpected values: %2
Не смог получить данные локализации сообщений.	Failed to get messages localization data.
У поля <%1> не получилось нажать на гиперссылку <%2>.	Failed to click the hyperlink <%2> of <%1> field.
Вы уверены?	Are you sure?
Закрыть форму	Close the form
Не получилось нажать на кнопку <%1>.	Failed to click <%1> button.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	Expected cell <%3> in spreadsheet document <%1> becomes equal to <%4> in <%2> seconds.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	Some messages are not found in user message window: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	User message window contains extra messages: %1
Не получилось определить длительность у файла <%1>.	Failed determine <%1> file duration.
Не получилось добавить субтитры к файлу <%1>.	Failed to add subtitles to <%1> file.
Команда ffmpeg по слиянию всех видео не выполнена.	Ffmpeg command of all videos merging is failed.
Команда ffmpeg по перекодированю звука не выполнена.	Ffmpeg command of sound re-coding is failed.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	Ffmpeg command of watermark adding sound re-coding is failed.
Команда ffmpeg по кодированию в mp4 не выполнена.	Ffmpeg command of encoding to mp4 is failed.
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	Ffmpeg command of adding mp3 to video is failed.
Не получилось создать файл TTS <%1>.	Failed to create TTS file <%1>.
Не указано имя голоса Text To Speech.	Voice name Text to Speech is not specified.
Не указана команда ffmpeg.	Ffmpeg command is not specified.
Не указана команда Convert.	Convert command is not specified.
Не найдено значение из колонки <%1>.	Value from <%1 > column is not found.
Не найдено значение <%1> из колонки <%2>.	Value <%1 > from <%2 > column is not found.
